Date,LMCADS03,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,LMCADY RETURN,True Values,LMCADY,Predictions,PREDICTED PRICE,ACTUAL FUTURE PRICE,ERROR,ERROR%,xpc_chg,act_chg
3/21/2023,8757.5,103.26,14627,4002.87,102.707,627.63,69.33,1940.07,22.388,0.00684336,0.023380509,8761,0.020145878,8939.28789,8951.25,11.9621,0.001336362,178.29,190.25
3/22/2023,8888.5,102.35,14627,3936.97,102.5711,622.97,70.9,1970.11,22.9896,0.015797401,0.012088872,8900.5,0.006586906,8959.320262,8968.25,8.9297,0.000995706,58.82,67.75
3/23/2023,9031,102.53,14627,3948.72,102.5509,626.35,69.96,1993.4,23.1045,0.014777083,-0.003298915,9033,0.002849911,9058.779964,9008.75,50.0300,0.005553486,25.78,-24.25
3/24/2023,8921.5,103.12,14952,3970.99,103.0238,625.06,69.26,1978.21,23.2275,-0.013513907,0.01024276,8911.75,0.009586336,8997.591827,9003.25,5.6582,0.000628459,85.84,91.50
3/27/2023,8964,102.86,15400,3977.53,103.7487,626.52,72.81,1956.67,23.081,0.004422557,-0.00383362,8951.25,0.010790058,9048.357462,9003.5,44.8575,0.004982225,97.11,52.25
3/28/2023,8978,102.43,15624,3971.27,104.362,627.48,73.2,1973.54,23.334,0.001897375,-0.025751769,8968.25,0.000839393,8975.781043,8917,58.7810,0.00659202,7.53,-51.25
3/29/2023,9002.5,102.64,16027,4027.81,104.1591,635.3,72.97,1964.7,23.335,0.004505765,-0.025179064,9008.75,-0.017806353,8849.756763,8740.25,109.5068,0.01252902,-158.99,-268.50
3/30/2023,9001,102.14,16278,4050.83,104.3921,639.89,74.37,1980.37,23.903,-0.000610704,-0.02206715,9003.25,-0.019987814,8825.081247,8784.75,40.3312,0.004591052,-178.17,-218.50
3/31/2023,8993,102.51,16543,4109.31,105.5076,646.76,75.67,1969.28,24.099,2.77674E-05,-0.022094918,9003.5,-0.015826628,8862.126638,8806.75,55.3766,0.006287977,-141.37,-196.75
4/3/2023,8917,102.09,16942,4124.51,106.5337,649.2,80.42,1984.65,23.9845,-0.009653823,-0.012441094,8917,-0.004438494,8877.50965,8806.75,70.7597,0.008034706,-39.49,-110.25
4/4/2023,8751,101.59,17503,4100.6,106.5169,647.67,80.71,2020.42,25.0056,-0.020020774,0.012648143,8740.25,0.006022017,8793.04273,8806.75,13.7073,0.001556451,52.79,66.50
4/5/2023,8782,101.85,18197,4090.38,106.6344,645.06,80.61,2020.73,24.9415,0.00507847,0.014919874,8784.75,0.00983343,8871.560346,8851.5,20.0603,0.002266322,86.81,66.75
4/6/2023,8800,101.82,18749,4105.02,106.2398,646.07,80.7,2007.91,24.9798,0.002501209,0.028985104,8806.75,0.014416847,8934.635203,8916.8,17.8352,0.00200018,127.89,110.05
4/7/2023,8800,102.09,18749,4105.02,106.2398,646.31,80.7,2007.91,24.9781,0,0.02506158,8806.75,0.030043578,9075.350944,9065.75,9.6009,0.001059035,268.60,259.00
4/10/2023,8800,102.58,19447,4109.11,106.2505,645.57,79.74,1991.48,24.873,0,0.017580941,8806.75,0.019621225,8981.255632,9030.25,48.9944,0.005425583,174.51,223.50
4/11/2023,8854.5,102.2,20062,4108.94,107.1386,648.35,81.53,2003.62,25.0615,0.005068463,0.017126411,8851.5,0.007164655,8915.145674,8962.95,47.8043,0.005333548,63.65,111.45
4/12/2023,8916.5,101.5,20817,4091.95,107.6193,647.83,83.26,2014.93,25.5013,0.007350202,0.003464966,8916.8,0.00612719,8971.602649,9004.4,32.7974,0.003642369,54.80,87.60
4/13/2023,9058.5,101.01,21679,4146.22,107.7188,655.04,82.16,2040.22,25.828,0.016566439,-0.022364437,9065.75,-0.007446839,8998.489573,8947.75,50.7396,0.005670652,-67.26,-118.00
4/14/2023,9023.5,101.55,22301,4137.64,107.8204,654.57,82.52,2004.17,25.348,-0.003923524,-0.028274502,9030.25,-0.018756697,8862.450935,8865.25,2.7991,0.000315735,-167.80,-165.00
4/17/2023,8964.5,102.1,23194,4151.32,108.0345,655.11,80.83,1995.19,25.033,-0.007480639,-0.028627623,8962.95,-0.025773631,8734.893777,8778.5,43.6062,0.004967389,-228.06,-184.45
4/18/2023,9012.5,101.75,23835,4154.87,108.7529,656.67,80.86,2005.45,25.1925,0.004613933,-0.05694155,9004.4,-0.028038613,8755.43573,8710,45.4357,0.005216502,-248.96,-294.40
4/19/2023,8965.5,101.97,24484,4154.52,107.3306,655.43,79.16,1994.93,25.2915,-0.006311243,-0.047197457,8947.75,-0.049002446,8519.857864,8506,13.8579,0.001629187,-427.89,-441.75
4/20/2023,8881,101.84,25262,4129.79,106.3893,653.14,77.29,2004.8,25.2902,-0.009262964,-0.033929752,8865.25,-0.038317658,8531.980217,8535.25,3.2698,0.000383092,-333.27,-330.00
4/21/2023,8794.5,101.82,25478,4133.52,105.5753,652.61,77.87,1983.06,25.0846,-0.00983359,-0.023221348,8778.5,-0.01885855,8614.501467,8569.5,45.0015,0.005251353,-164.00,-209.00
4/24/2023,8730.5,101.35,26425,4137.04,105.9963,653.15,78.76,1989.14,25.16,-0.007833759,-0.015387589,8710,-0.004500436,8670.889279,8577,93.8893,0.010946634,-39.11,-133.00
4/25/2023,8528,101.86,27249,4071.63,104.6145,644.61,77.07,1997.39,25.014,-0.023699994,-0.001882797,8506,0.002545618,8527.680606,8577,49.3194,0.005750192,21.68,71.00
4/26/2023,8552.5,101.47,27497,4055.99,103.4534,642.74,74.3,1989.04,24.8812,0.00343285,-0.010896562,8535.25,-0.008215075,8465.419505,8490,24.5805,0.002895229,-69.83,-45.25
4/27/2023,8586.5,101.5,27647,4135.35,103.3361,650.49,74.76,1987.78,24.9276,0.004004741,-0.011159534,8569.5,-0.020121302,8398.793679,8442.75,43.9563,0.005206399,-170.71,-126.75
4/28/2023,8595.5,101.66,27647,4169.48,104.3114,655,76.78,1990,25.0545,0.000874814,-0.001954807,8577,-0.01581089,8442.456426,8474.4,31.9436,0.00376942,-134.54,-102.60
5/1/2023,8595.5,102.15,27647,4167.87,103.6653,654.49,75.66,1982.56,24.9915,0,-0.001954807,8577,-0.00079576,8570.17748,8560.25,9.9275,0.001159718,-6.82,-16.75
5/2/2023,8514,101.96,27647,4119.58,102.3281,647.99,71.66,2016.68,25.3715,-0.010195202,0.008474006,8490,0.010188136,8576.939398,8560.25,16.6894,0.001949639,86.94,70.25
5/3/2023,8468.5,101.34,27647,4090.75,101.5413,646.29,68.6,2038.97,25.577,-0.005580915,-0.000770188,8442.75,0.017099136,8588.355043,8562.25,26.1050,0.003048853,145.61,119.50
5/4/2023,8493.5,101.4,27647,4061.22,101.6529,643.25,68.56,2050.28,26.0505,0.003741769,-0.041095404,8474.4,-0.000898979,8466.785113,8436.25,30.5351,0.003619513,-7.61,-38.15
5/5/2023,8581.5,101.21,27647,4136.25,102.9563,652.45,71.34,2016.79,25.6663,0.010079541,-0.040224692,8560.25,-0.047595903,8162.36122,8133.2,29.1612,0.003585455,-397.89,-427.05
5/8/2023,8581.5,101.38,27647,4138.12,103.6997,654.12,73.16,2021.16,25.552,0,-0.040772104,8560.25,-0.03751046,8245.09877,8222.75,22.3488,0.002717919,-315.15,-337.50
5/9/2023,8591.5,101.61,27647,4119.17,103.5492,651.11,73.71,2034.56,25.6022,0.000233611,-0.058684259,8562.25,-0.03555336,8263.181196,8218.25,44.9312,0.005467246,-299.07,-344.00
5/10/2023,8475,101.48,27647,4137.64,102.734,652.43,72.56,2030.09,25.4022,-0.014825109,-0.020780435,8436.25,-0.037005022,8129.771969,8074.24,55.5320,0.006877671,-306.48,-362.01
5/11/2023,8163.5,102.06,27647,4130.62,101.1199,650.7,70.87,2015.05,24.1835,-0.036583447,-0.000580506,8133.2,0.010494256,8219.001306,8262.75,43.7487,0.005294689,85.80,129.55
5/12/2023,8253,102.68,27647,4124.08,101.1839,649.22,70.04,2010.77,23.969,0.010950253,-0.002648605,8222.75,-0.004664232,8184.486491,8128.48,56.0065,0.006890155,-38.26,-94.27
5/15/2023,8272.5,102.43,27647,4136.28,102.3245,651.63,71.11,2016.49,24.0855,-0.000547412,-0.019253926,8218.25,0.008459584,8288.067875,8201,87.0679,0.010616739,69.82,-17.25
5/16/2023,8121.5,102.56,27647,4109.9,101.1662,648.23,70.86,1989.17,23.7491,-0.017678544,-0.004779655,8074.24,-0.011824214,7979.330678,8061.53,82.1993,0.010196491,-94.91,-12.71
5/17/2023,8302,102.88,27647,4158.77,101.4239,651.81,72.83,1981.84,23.7505,0.023078715,-0.051021025,8262.75,-0.022206396,8081.286385,8035.74,45.5464,0.005667976,-181.46,-227.01
5/18/2023,8172.5,103.58,27647,4198.05,100.966,655.94,71.86,1957.55,23.4925,-0.016383518,-0.026645837,8128.48,-0.03913514,7816.515009,7851.75,35.2350,0.004487533,-311.96,-276.73
5/19/2023,8251.5,103.2,27647,4191.98,101.0741,656.42,71.55,1977.81,23.8525,0.008882154,-0.01165157,8201,-0.026598796,7985.738809,7914.75,70.9888,0.008969179,-215.26,-286.25
5/22/2023,8127.5,103.2,27647,4192.63,100.8743,657.46,71.99,1971.86,23.6275,-0.017152733,0.005501163,8061.53,0.009763278,8140.622431,8106,34.6224,0.00427121,79.09,44.47
5/23/2023,8102,103.49,27647,4145.58,100.4944,651.17,72.91,1975.23,23.4491,-0.003204273,0.008335271,8035.74,0.017101148,8174.342129,8106,68.3421,0.008431055,138.60,70.26
5/24/2023,7901.5,103.89,27647,4115.24,100.5773,644.84,74.34,1957.16,23.056,-0.023162655,0.027417045,7851.75,0.024582677,8047.159032,8103,55.8410,0.006891394,195.41,251.25
5/25/2023,7962.5,104.25,27709,4151.28,99.2939,646,71.83,1941.41,22.7405,0.00799167,0.040272237,7914.75,0.011021514,8002.465012,8070,67.5350,0.008368648,87.72,155.25
5/26/2023,8135,104.21,27709,4205.45,100.0794,653.05,72.67,1946.46,23.301,0.023876421,0.015606669,8106,0.016114987,8237.686296,8240,2.3137,0.000280789,131.69,134.00
5/29/2023,8135,104.21,27709,4205.45,100.0794,653.48,72.67,1943.19,23.1843,0,0.027380169,8106,0.009362333,8182.247437,8233.5,51.2526,0.006224882,76.25,127.50
5/30/2023,8123,104.17,27709,4205.52,98.3284,652.38,69.46,1959.33,23.1749,-0.000370165,0.02810917,8103,0.025988089,8316.341649,8331.01,14.6684,0.001760693,213.34,228.01
5/31/2023,8089,104.33,27702,4179.83,97.9647,646.37,68.09,1962.73,23.4858,-0.004080881,0.027149772,8070,0.027559128,8295.495115,8334,38.5049,0.004620217,225.50,264.00
6/1/2023,8243.5,103.56,27702,4221.02,99.1922,653.02,70.1,1977.61,23.858,0.020846862,0.011583141,8240,0.014043039,8356.530951,8292.1,64.4310,0.007770161,116.53,52.10
6/2/2023,8237,104.02,27702,4282.37,99.8213,663.25,71.74,1947.97,23.606,-0.000789146,0.013930574,8233.5,0.017375445,8377.810828,8336,41.8108,0.005015694,144.31,102.50
6/5/2023,8335,104,27702,4273.79,100.0633,662.78,72.15,1961.86,23.545,0.0117735,-0.005900212,8331.01,0.003531138,8360.479947,8349,11.4799,0.001375009,29.47,17.99
6/6/2023,8339,104.13,27702,4283.85,100.4277,664.49,71.74,1963.52,23.5682,0.000358836,0.013822908,8334,-0.00554271,8287.93484,8282,5.9348,0.000716595,-46.07,-52.00
6/7/2023,8293.5,104.1,27997,4267.52,100.6793,662.65,72.53,1940.02,23.4181,-0.005040279,0.025850553,8292.1,0.017720254,8440.347733,8450,9.6523,0.00114228,148.25,157.90
6/8/2023,8347.5,103.34,28242,4293.93,101.388,665.76,71.29,1965.46,24.2377,0.005280231,0.026048137,8336,0.026463727,8559.546519,8509.25,50.2965,0.005910805,223.55,173.25
6/9/2023,8371.5,103.56,28067,4298.86,100.9596,667.08,70.17,1961.19,24.293,0.001558286,0.024374136,8349,0.03752824,8668.276752,8555.99,112.2868,0.013123759,319.28,206.99
6/12/2023,8310.5,103.65,28067,4338.93,99.9348,671.33,67.12,1957.84,24.0531,-0.008057286,0.031378852,8282,0.032082397,8552.01461,8555,2.9854,0.000348964,270.01,273.00
6/13/2023,8460,103.34,28067,4369.01,101.1083,676.94,69.42,1943.74,23.666,0.020081956,0.012027965,8450,0.016331352,8589.132947,8546,43.1329,0.00504715,139.13,96.00
6/14/2023,8509,102.95,28064,4372.59,101.2802,679.1,68.27,1942.52,23.9191,0.006987366,0.011334876,8509.25,0.002436606,8530.008967,8552.25,22.2410,0.002600606,20.76,43.00
6/15/2023,8558,102.12,28174,4425.84,103.5079,685.26,70.62,1958.01,23.8607,0.005477815,0.002714875,8555.99,0.00767256,8621.888825,8606.25,15.6388,0.001817147,65.90,50.26
6/16/2023,8566.5,102.24,28416,4409.59,105.1417,684.89,71.78,1957.98,24.2,-0.000115715,-0.017184806,8555,0.003063699,8581.250137,8579.25,2.0001,0.000233137,26.25,24.25
6/19/2023,8540,102.52,28416,4409.59,105.1417,682.92,71.78,1950.48,23.9528,-0.00105257,-0.014616007,8546,-0.012243561,8442.004465,8409.24,32.7645,0.003896246,-104.00,-136.76
6/20/2023,8548,102.54,28682,4388.71,103.6242,678.97,70.5,1936.42,23.134,0.000731069,-0.020107857,8552.25,-0.015131104,8423.819117,8422,1.8191,0.000215996,-128.43,-130.25
6/21/2023,8602.5,102.07,29290,4365.69,104.7676,675.89,72.53,1932.55,22.6364,0.006294277,-0.04112463,8606.25,-0.028340327,8365.7698,8382,16.2302,0.001936316,-240.48,-224.25
6/22/2023,8574,102.39,29851,4381.89,103.2163,676.2,69.51,1914.01,22.245,-0.003142186,-0.048021162,8579.25,-0.037064284,8267.087026,8259.5,7.5870,0.000918582,-312.16,-319.75
6/23/2023,8390.5,102.9,30254,4348.33,102.3456,669.76,69.16,1921.2,22.428,-0.020015396,-0.010422483,8409.24,-0.030959899,8152.8797,8177,24.1203,0.002949774,-256.36,-232.24
6/26/2023,8391,102.69,30709,4328.82,102.4776,668.04,69.37,1923.26,22.7905,0.001516228,-0.002972831,8422,-0.002753362,8398.84308,8322.05,76.7931,0.009227664,-23.16,-99.95
6/27/2023,8363,102.49,30994,4378.41,101.2242,673.87,67.7,1913.69,22.8595,-0.00476078,-0.004304167,8382,0.007802682,8447.657901,8397,50.6579,0.006032857,65.66,15.00
6/28/2023,8255,102.91,31488,4376.86,100.3296,674.42,69.56,1907.32,22.6975,-0.014722496,0.005373273,8259.5,0.011932004,8358.642696,8346,12.6427,0.001514821,99.14,86.50
6/29/2023,8177.5,103.34,31958,4396.44,100.2506,675.9,69.86,1908.2,22.5645,-0.010038718,0.008402899,8177,0.009694885,8256.660601,8304,47.3394,0.005700795,79.66,127.00
6/30/2023,8315.5,102.91,33929,4450.38,101.4785,682.84,70.64,1919.35,22.7747,0.017583284,0.004609615,8322.05,-0.007703404,8258.188179,8246,12.1882,0.001478072,-63.86,-76.05
7/3/2023,8398,102.99,34949,4455.59,101.2527,685.07,69.79,1921.64,22.9193,0.00896588,-0.004836017,8397,0.001138103,8406.562095,8360.5,46.0621,0.00550949,9.56,-36.50
7/4/2023,8359.5,103.04,34949,4455.59,101.2527,685.22,69.79,1925.48,22.9667,-0.006092117,-0.004924639,8346,0.000487166,8350.066877,8356.49,6.4231,0.000768639,4.07,10.49
7/5/2023,8319,103.37,35394,4446.82,102.0268,682.46,71.79,1915.3,23.1087,-0.005045056,0.022004431,8304,0.001854582,8319.414737,8305,14.4147,0.00173567,15.41,1.00
7/6/2023,8261.5,103.17,35746,4411.59,101.3891,673.81,71.8,1910.9,22.72,-0.007009092,0.052099421,8246,0.02675092,8469.56504,8488.75,19.1850,0.002260045,223.57,242.75
7/7/2023,8370.5,102.27,36298,4398.95,101.9122,673.44,73.86,1925.05,23.0888,0.01379,0.035398547,8360.5,0.036225453,8668.915417,8687,18.0846,0.002081798,308.42,326.50
7/10/2023,8372.5,101.97,36648,4409.53,102.1541,674.94,72.99,1925.35,23.13,-0.000479751,0.013255871,8356.49,0.033657122,8642.532078,8661.75,19.2179,0.002218711,286.04,305.26
7/11/2023,8322.5,101.73,37634,4439.26,103.1002,680.43,74.83,1932.23,23.1222,-0.006180739,0.016715623,8305,0.012192328,8406.877077,8468,61.1229,0.007218106,101.88,163.00
7/12/2023,8499.5,100.52,38301,4472.16,103.3871,688.22,75.75,1957.35,24.1225,0.021884014,-0.010296979,8488.75,-0.00259426,8466.756514,8444.99,21.7665,0.002577447,-21.99,-43.76
7/13/2023,8694,99.77,39874,4510.04,104.5159,696.01,76.89,1960.51,24.88,0.023085898,-0.026389833,8687,-0.01980317,8516.662045,8401.79,114.8720,0.01367233,-170.34,-285.21
7/14/2023,8673.5,99.91,40905,4505.42,104.5971,696.22,75.42,1955.21,24.9497,-0.002910875,-0.028010084,8661.75,-0.014780274,8534.668425,8460.75,73.9184,0.008736628,-127.08,-201.00
7/17/2023,8491,99.84,41079,4522.79,103.5916,697,74.15,1955.04,24.8414,-0.022622427,0.002329594,8468,-0.004406225,8430.770173,8422.5,8.2702,0.000981914,-37.23,-45.50
7/18/2023,8473,99.94,41079,4554.98,104.9102,700.82,75.75,1978.72,25.0558,-0.002720987,0.022973882,8444.99,0.011737775,8544.699431,8487.75,56.9494,0.006709603,99.71,42.76
7/19/2023,8429,100.28,41535,4565.72,105.5207,701.76,75.35,1976.64,25.1452,-0.005128588,0.020668571,8401.79,0.032676913,8680.869456,8641.25,39.6195,0.004584922,279.08,239.46
7/20/2023,8485.5,100.88,42829,4534.87,106.0429,697.89,75.63,1969.53,24.7605,0.006993044,0.007917045,8460.75,0.023896001,8665.363071,8577.25,88.1131,0.010272881,204.61,116.50
7/21/2023,8452,101.07,44333,4536.34,106.1991,697.43,77.07,1961.94,24.6133,-0.004531126,0.023815077,8422.5,0.004936138,8464.1774,8528,63.8226,0.007483888,41.68,105.50
7/24/2023,8517,101.35,46084,4554.64,107.6541,699.15,78.74,1954.73,24.3477,0.007717251,0.036127774,8487.75,0.010792103,8579.846737,8625.49,45.6433,0.005291672,92.10,137.74
7/25/2023,8673.5,101.35,45984,4567.46,108.2421,702.15,79.63,1964.96,24.6893,0.017923301,-0.005453873,8641.25,0.023645004,8848.007145,8800,48.0071,0.005455357,206.76,158.75
7/26/2023,8617.5,100.89,45619,4566.75,107.5335,701.98,78.78,1972.07,24.9307,-0.007433899,-0.012672573,8577.25,0.003209795,8604.825449,8594.25,10.5754,0.001230526,27.58,17.00
7/27/2023,8569,101.77,45252,4537.41,106.9292,700.1,80.09,1946,24.1355,-0.005758482,0.004971207,8528,-0.016822482,8385.73783,8469.24,83.5022,0.009859464,-142.26,-58.76
7/28/2023,8662.5,101.62,43396,4582.23,107.2298,705.51,80.58,1959.49,24.3443,0.011366905,-0.011924049,8625.49,-0.013470076,8510.08301,8570.5,60.4170,0.007049413,-115.41,-54.99
7/31/2023,8831.5,101.86,43460,4588.96,107.3396,707.11,81.8,1965.09,24.7465,0.020029949,-0.04223042,8800,-0.022223238,8606.592535,8523.25,83.3425,0.009778258,-193.41,-276.75
8/1/2023,8631,102.3,43460,4576.73,106.6636,703.6,81.37,1944.29,24.305,-0.023658346,-0.03447648,8594.25,-0.016241513,8455.79379,8436.11,19.6838,0.002333278,-138.46,-158.14
8/2/2023,8509.5,102.59,43637,4513.39,105.0157,692.02,79.49,1934.45,23.7167,-0.014652599,-0.012592473,8469.24,-0.021471944,8289.327402,8303,13.6726,0.001646706,-179.91,-166.24
8/3/2023,8611,102.54,43658,4501.89,105.5456,689.58,81.55,1934.06,23.5708,0.011885298,-0.026215445,8570.5,-0.01760033,8420.976067,8363.26,57.7161,0.006901145,-149.52,-207.24
8/4/2023,8573,102.02,43537,4478.03,105.932,689,82.82,1942.91,23.6345,-0.00552835,-0.031905966,8523.25,-0.0193343,8360.04177,8348.74,11.3018,0.00135371,-163.21,-174.51
8/7/2023,8485,102.05,43579,4518.44,105.7569,692.42,81.94,1936.56,23.1341,-0.010276422,-0.023187276,8436.11,-0.017819753,8287.112099,8255.6,31.5121,0.003817057,-149.00,-180.51
8/8/2023,8347.5,102.53,43797,4499.38,105.7102,688.28,82.92,1925.24,22.782,-0.015904407,-0.019396832,8303,-0.010728559,8214.39692,8242.75,28.3531,0.00343976,-88.60,-60.25
8/9/2023,8397.5,102.49,43700,4467.71,106.5389,686.19,84.4,1914.46,22.6632,0.007231408,-0.030103296,8363.26,-0.029460767,8120.465956,8143.5,23.0340,0.002828519,-242.79,-219.76
8/10/2023,8386,102.52,43701,4468.83,105.8719,687.94,82.82,1912.48,22.7043,-0.001737674,-0.017872822,8348.74,-0.029489834,8106.131862,8115.25,9.1181,0.001123581,-242.61,-233.49
8/11/2023,8294.5,102.84,43385,4464.05,105.5861,684.68,83.19,1913.76,22.6857,-0.011218871,-0.005082179,8255.6,-0.009324623,8178.977436,8200.85,21.8726,0.002667109,-76.62,-54.75
8/14/2023,8291.5,103.19,43268,4489.72,105.0976,684.7,82.51,1907.1,22.6,-0.001557732,-0.000455049,8242.75,0.001455313,8254.754515,8213.75,41.0045,0.00499218,12.00,-29.00
8/15/2023,8199.5,103.21,43131,4437.86,103.8041,678.47,80.99,1902,22.5286,-0.012113963,0.022727423,8143.5,0.014977828,8266.389957,8239,27.3900,0.003324427,122.89,95.50
8/16/2023,8167,103.43,42905,4404.33,103.4349,673.38,79.38,1891.81,22.415,-0.003475055,0.037369444,8115.25,0.017794523,8260.949485,8330.7,69.7505,0.008372708,145.70,215.45
8/17/2023,8235.5,103.57,43345,4370.36,103.7637,668.35,80.39,1889.43,22.6928,0.0104928,0.015205392,8200.85,0.029608788,8447.297734,8424.25,23.0477,0.00273588,246.45,223.40
8/18/2023,8240.5,103.38,41444,4369.71,104.2442,666.77,81.25,1889.31,22.75,0.001571772,0.012762527,8213.75,0.008653192,8285.133558,8326.5,41.3664,0.004968047,71.38,112.75
8/21/2023,8274.5,103.3,40292,4399.77,104.2595,669.11,80.72,1894.93,23.307,0.003069398,0.009693129,8239,0.007345432,8299.741824,8319.25,19.5082,0.002344944,60.74,80.25
8/22/2023,8362.5,103.56,39117,4387.55,103.9352,669.34,80.35,1897.48,23.4065,0.011068509,0.009592887,8330.7,-0.002267957,8311.827744,8319.25,7.4223,0.000892179,-18.87,-11.45
8/23/2023,8452,103.42,37577,4436.01,104.6391,675.46,78.89,1915.48,24.3108,0.011166965,0.002525224,8424.25,0.007516357,8487.808234,8411,76.8082,0.009131879,63.56,-13.25
8/24/2023,8359.5,103.98,36199,4376.31,104.8874,669.87,79.05,1916.91,24.1225,-0.011671252,0.009324077,8326.5,0.013669428,8441.099962,8445.55,4.4500,0.000526909,114.60,119.05
8/25/2023,8355.5,104.08,34958,4405.71,105.4753,670.23,79.83,1914.96,24.226,-0.000871093,0.019049896,8319.25,0.009132516,8395.573667,8404.5,8.9263,0.00106209,76.32,85.25
8/28/2023,8355.5,104.06,33801,4433.31,105.6527,675.63,80.1,1920.17,24.23,0,0.01408432,8319.25,0.013956314,8436.170054,8479.25,43.0799,0.005080632,116.92,160.00
8/29/2023,8448.5,103.53,33281,4497.63,105.7818,684.51,81.16,1937.54,24.7237,0.010968266,0.008464845,8411,0.005125911,8454.224726,8437.25,16.9747,0.002011879,43.22,26.25
8/30/2023,8472.5,103.16,32877,4514.87,106.1231,687.86,81.63,1942.32,24.6156,0.004099302,-0.010330781,8445.55,0.005914155,8495.646288,8482.5,13.1463,0.001549813,50.10,36.95
8/31/2023,8422.5,103.62,32404,4507.66,106.0289,686.15,83.63,1940.19,24.443,-0.004872399,-0.011397925,8404.5,-0.010435585,8317.250169,8358.75,41.4998,0.004964837,-87.25,-45.75
9/1/2023,8500.5,104.24,31914,4515.77,106.7234,687.26,85.55,1940.06,24.188,0.008854726,-0.029957502,8479.25,-0.01940482,8316.297822,8309.25,7.0478,0.00084819,-162.95,-170.00
9/4/2023,8452,104.24,31914,4515.77,106.7234,688.12,85.55,1942.69,23.9915,-0.004965576,-0.007345649,8437.25,-0.026432248,8217.156118,8229,11.8439,0.001439286,-220.09,-208.25
9/5/2023,8487,104.81,31306,4496.83,106.6385,683.97,86.69,1926.12,23.5416,0.005348792,-0.013650064,8482.5,-0.006375289,8428.593631,8375.5,53.0936,0.00633916,-53.91,-107.00
9/6/2023,8371.5,104.86,30018,4465.48,106.3853,680.02,87.54,1916.56,23.1683,-0.014696323,0.004625148,8358.75,-0.000496249,8354.603012,8367.5,12.8970,0.001541319,-4.15,8.75
9/7/2023,8321,105.06,28722,4451.14,106.0115,677.65,86.87,1919.68,22.9682,-0.005939542,0.007553313,8309.25,0.011966702,8409.281649,8397.5,11.7816,0.001402995,100.03,88.25
9/8/2023,8242.5,105.09,27870,4457.49,106.0826,678.02,87.51,1919.08,22.9266,-0.009704851,0.014638954,8229,0.011746064,8326.228268,8372.25,46.0217,0.005496937,97.23,143.25
9/11/2023,8402,104.57,27448,4487.46,106.6824,682.53,87.29,1922.3,23.0785,0.017646277,-0.009079359,8375.5,0.001846373,8390.978581,8350.35,40.6286,0.004865494,15.48,-25.15
9/12/2023,8391,104.71,26815,4461.9,106.8176,679.61,88.84,1913.67,23.0658,-0.000955623,-0.016143956,8367.5,-0.0054905,8321.684137,8299.8,21.8841,0.002636706,-45.82,-67.70
9/13/2023,8417,104.77,26340,4467.44,106.9543,679.73,88.52,1908.12,22.838,0.003578888,-0.013909931,8397.5,-0.018320266,8245.056235,8233.5,11.5562,0.001403563,-152.44,-164.00
9/14/2023,8417.5,105.41,25894,4505.1,107.7119,685.6,90.16,1910.79,22.6491,-0.003011377,-0.029392493,8372.25,-0.015360674,8244.629277,8281.5,36.8707,0.004452179,-127.62,-90.75
9/15/2023,8405.5,105.32,25894,4450.32,107.4702,681.34,90.77,1923.91,23.0361,-0.002619211,-0.022846073,8350.35,-0.026518626,8131.820548,8129.75,2.0705,0.000254688,-218.53,-220.60
9/18/2023,8359.5,105.2,25939,4453.53,107.4003,679.7,91.48,1933.84,23.2434,-0.006072036,-0.027409015,8299.8,-0.017016768,8159.75913,8161.74,1.9809,0.000242702,-140.04,-138.06
9/19/2023,8292.5,105.13,25384,4443.95,107.4641,678.56,91.2,1931.36,23.2005,-0.00802022,-0.024509991,8233.5,-0.022875862,8047.289573,8075.4,28.1104,0.003480995,-186.21,-158.10
9/20/2023,8345.5,105.33,25384,4402.2,107.2461,675.24,90.28,1930.3,23.2387,0.005812914,-0.027544892,8281.5,-0.026476005,8065.116095,8034.15,30.9661,0.003854309,-216.38,-247.35
9/21/2023,8194,105.36,25362,4330,106.0696,663.83,89.63,1920.02,23.401,-0.018493939,0.004577594,8129.75,-0.015368742,8005.761186,8056.5,50.7388,0.006297873,-123.99,-73.25
9/22/2023,8222,105.58,25362,4320.06,106.2245,663.14,90.03,1925.23,23.5616,0.003927209,0.006200002,8161.74,0.005013257,8202.759638,8167.05,35.7096,0.004372403,41.02,5.31
9/25/2023,8145.5,106,25362,4337.44,105.7523,662.62,89.68,1915.92,23.1388,-0.010634978,-0.01213465,8075.4,0.011189055,8166.263485,8212.5,46.2365,0.005630017,90.86,137.10
9/26/2023,8091,106.23,25362,4273.53,105.405,654.68,90.39,1900.65,22.8491,-0.005121197,-0.013174282,8034.15,-0.013764479,7924.32171,7978,53.6783,0.006728289,-109.83,-56.15
9/27/2023,8114,106.67,25362,4274.51,105.7688,653.93,93.68,1875.12,22.5456,0.002778013,-0.022786034,8056.5,-0.017314665,7918.205121,7929,10.7949,0.001361443,-138.29,-127.50
9/28/2023,8217.5,106.22,25339,4299.7,105.8928,656.72,91.71,1864.87,22.6238,0.013628548,-0.042943787,8167.05,-0.036023464,7878.080655,7875,3.0807,0.000391194,-288.97,-292.05
